content ,original_id,from,date_created,sentiment,original_sentiment
PerpajakanUNEJ Jokowi hapus subsidi bbm 4 tahun Dahlan punya terobos gubernur dki jok ,'461825372598714369','PerpajakanUNEJ','2014-05-01 18:12:03','Question','Question'
tani Jokowi tani beban pupuk benih impor Tempoco  ,'461796956839624705','pertanian_ID','2014-05-01 16:19:08','Other','Other'
pilihjokowi buruh dukung JOKOWI jadi presiden calon presiden indonesia 2014 Jokowi ,'461565366892634112','SofyanGuntur10','2014-05-01 00:58:53','Other','Other'
PilpresRI jadi Capres Jokowi dukung serikat tani indonesia BeritaSatu  ,'461744916628918273','PilpresRI','2014-05-01 12:52:21','Other','Possibly Positive'
PKS3Besar Jokowi Prabowo by  ,'461650489440866304','uncle_sam013','2014-05-01 06:37:08','Other','Other'
PKSbekerja Jokowi Prabowo by Twit subuh kamis 152014Pak Jokow  ,'461650498446045185','kebonmanggis','2014-05-01 06:37:10','Other','Other'
PKSBekerja Jokowi Prabowo by Twit subuh kamis 152014Pak Jokowi mari  ,'461650500497051648','kusnandar2013','2014-05-01 06:37:11','Other','Other'
pksinhil Jokowi Prabowo by Twit subuh kamis 152014Pa  ,'461650554159001602','PKSInhil','2014-05-01 06:37:23','Other','Other'
PKSM3NANG Jokowi Prabowo by  ,'461650757767274496','Aher4RI_1','2014-05-01 06:38:12','Other','Other'
PKSTetapBekerja Jokowi Prabowo by  ,'461645523712081921','lovesPks','2014-05-01 06:17:24','Other','Other'
PMNEWS tanggap Jokowi soal buruh Outsourcing ,'461903011132895232','pm_radio','2014-05-01 23:20:34','Other','Possibly Positive'
PMNEWS buruh perempuan Jokowi moga juang hak ,'461714408951922688','pm_radio','2014-05-01 10:51:07','Other','Possibly Positive'
PMNEWS demo istana guru honorer minta Jokowi Prabowo jadi presiden ,'461736988568072193','pm_radio','2014-05-01 12:20:51','Other','Other'
PMNEWS Dinda bangga karya puji Jokowi ,'461815041172320257','pm_radio','2014-05-01 17:31:00','Other','Other'
PMNEWS Jokowi kembali nak baju kotak kotak hari buruh  ,'461709260246634496','pm_radio','2014-05-01 10:30:40','Question','Question'
PMNEWS Jokowi prihatin buruh huni rumah kontra ,'461835104197677056','pm_radio','2014-05-01 18:50:43','Other','Other'
PMNEWS kata Jokowi bayang bayang Megawati  ,'461875436515913731','pm_radio','2014-05-01 21:30:59','Other','Other'
PMNEWS ppp Yogya dukung Jokowi ,'461865409046532097','pm_radio','2014-05-01 20:51:09','Other','Other'
PMNEWS p beri Jokowi serbet ,'461882920538341376','pm_radio','2014-05-01 22:00:44','Other','Other'
PMNEWS puluh buruh perempuan Geruduk rumah nas Jokowi ,'461701941936922625','pm_radio','2014-05-01 10:01:35','Other','Other'
Polhukam Jokowi Temui dua buruh tidak untung blusukannya may day untuk jenguk dua orang buru ,'461830633832996864','Kazi_Indonesia','2014-05-01 18:32:58','Other','Other'
Polhukam p adu Jokowi hari buruh buruh wanita kecewa terima diskriminasi ,'461750591304122368','Kazi_Indonesia','2014-05-01 13:14:54','Other','Possibly Negative'
politik demo istana buruh tolak Jokowi jadi presiden ,'461809883080167424','Moh_Asrori','2014-05-01 17:10:30','Other','Other'
politik Nasdem Cawapres damping Jokowi umum usai 9 mei ,'461846444949790720','Moh_Asrori','2014-05-01 19:35:47','Other','Possibly Negative'
politik Nasdem damping Jokowi Kunjungi Gondangdia ,'461772420081152000','Moh_Asrori','2014-05-01 14:41:38','Other','Possibly Negative'
politik survei Elektabilitas Jokowi rosot pasang puan ,'461645346183987200','mwuiiih','2014-05-01 06:16:42','Other','Possibly Positive'
Ponorogo hasil survei popularitas Jokowi Sulsel kalah syl jk ,'461819383250026496','Ponorogotwitt','2014-05-01 17:48:15','Other','Other'
Ponorogo Jokowi Rieke Kunjungi dua buruh sakit ,'461763630917115904','Ponorogotwitt','2014-05-01 14:06:43','Other','Other'
Ponorogo Jokowi tantang hapus sistem Outsourcing ,'461803561148358656','Ponorogotwitt','2014-05-01 16:45:23','Other','Other'
Ponorogo jumhur nilai salah besar tuduh Jokowi pro upah murah  ,'461834838601760768','Ponorogotwitt','2014-05-01 18:49:40','Other','Other'
Ponorogo NasDem ungkap rahasia damping Jokowi ,'461787824610902017','Ponorogotwitt','2014-05-01 15:42:51','Other','Possibly Negative'
Ponorogo SBSI Jokowi nol besar mata buruh ,'461795573243203584','Ponorogotwitt','2014-05-01 16:13:39','Other','Other'
pr nama Jokowi soal un tunggu senin ,'461873547258757123','ArvandPutra','2014-05-01 21:23:29','Other','Other'
PRABOWO Ical JOKOWI gagal NYAPRES poros tengah ,'461790989338677248','Politik10Menit','2014-05-01 15:55:26','Other','Possibly Negative'
pret ayo relawan dukung bela bijak yg ibu Megawati dng cara ,'461832297486884864','PancaSocial','2014-05-01 18:39:34','Other','Other'
PrestasiJokowi Jokowi langgeng Kesengsaran kaum buruh ,'461777860080828417','Triatra_Tomi','2014-05-01 15:03:15','Other','Other'
PretAh jadi Capres Jokowi dukung serikat tani indonesia BeritaSatu  ,'461756074123476993','MangSiHejo','2014-05-01 13:36:41','Other','Possibly Positive'
ProgramSpesial interupsi eksklusif Pkl2300 wib ,'461894319238942720','Indosiar_Lovers','2014-05-01 22:46:01','Other','Other'
Jokowi hapus subsidi bbm 4 tahun Dahlan punya terobos ,'461828723055288320','PropertyRumahID','2014-05-01 18:25:22','Other','Other'
putihJokowi 23Jokowi tidak tunda pkerjaan langsung terjun lapang mandor cara langsung jebol tanggul Latuharhari ,'461807875082305536','AlpinAndromeda','2014-05-01 17:02:32','Other','Possibly Positive'
putihJokowi eb Blusukan Jokowi untuk lihat langsung masalah masy laku evaluasi selesai masalah langsung ,'461790312893923329','AlpinAndromeda','2014-05-01 15:52:44','Negative','Negative'
putihJokowi 6aKetegasan pimpin sikap tegas Jokowi hadapi birokrasi belit bukti rombak jajar nas ,'461790498064056321','AlpinAndromeda','2014-05-01 15:53:29','Other','Possibly Negative'
putihJokowi 7 Jokowi ikan bonus prestasi cipta terobos kerja tambah honor ,'461790615999500289','AlpinAndromeda','2014-05-01 15:53:57','Other','Other'
putihJokowi Gebrakan ubah kerja nyata Jokowi rangkum brbagai sumbermedia shalute om IrwanMaing ,'461727506718945280','SejutaContong','2014-05-01 11:43:10','Other','Other'
putihJokowi agustus 2013 gubernur dki Jokowi laku bbrp gebrakan ubah tampak nyata mari simak ,'461789897762672640','AlpinAndromeda','2014-05-01 15:51:05','Other','Other'
raisopopo Jokowi nol besar tuntas soal buruh dki ,'461761624311754752','amacaci','2014-05-01 13:58:45','Other','Other'
raisopopo perlu Jokowi ajar peta ternak sapi cit is Good ,'461696306272940032','LenteraMerahPut','2014-05-01 09:39:11','Other','Other'
RakyatIndonesia yuk coblos dukung pak jadi presiden ri 2014 2019 cc AwasiPemilu  ,'461725639800680448','GERINDBA','2014-05-01 11:35:45','Other','Other'
RangerPutihNews alas buruh ogah sodor kontrak politik Jokowi tambah tanda tang ,'461841361709199361','RangerPutih_','2014-05-01 19:15:35','Other','Other'
rapopo bang pak pa kabar Maen sputaran jatinegara sore smp malam jalan penuh dagang kaki lima macet ,'461864122427011072','icahyono','2014-05-01 20:46:02','Other','Other'
ratus metro mini tumpuk kantor Jokowi Lalin macet ,'461863341468549120','chit_me','2014-05-01 20:42:56','Other','Other'
3macan3macanribu puji jokowi_dodo ,'461883607196266496','itsXXX','2014-05-01 22:03:28','Other','Other'
Rendra demo istana buruh tolak Jokowi jadi presiden tidak pihak buruh t ,'461796537127796736','Rendra_Xiao','2014-05-01 16:17:28','Other','Other'
Rendra Nasdem Cawapres damping Jokowi umum usai 9 mei Cawapres umum surya Paloh Megawati ,'461833459770470400','Rendra_Xiao','2014-05-01 18:44:11','Other','Possibly Negative'
Rendra Nasdem damping Jokowi Kunjungi Gondangdia jadi cawapres untuk Jokowi ,'461768858798268416','Rendra_Xiao','2014-05-01 14:27:29','Other','Other'
respect Jokowi dukung the Duke of Twitterland Prabowo dukung siar abal sok seleb zarryhendrik p ,'461844001578950656','zarryhendrik','2014-05-01 19:26:05','Other','Other'
RETWEET lagu Jokowi presiden Pelayan rumah makan youtube ,'461887221822287872','IhvanPriyanto','2014-05-01 22:17:49','Other','Other'
RevolusiMental BukanJanjiTapiBukti hebat ,'461713910521810944','SaputraRl','2014-05-01 10:49:09','Other','Other'
RevolusiMental hari buruh Jokowi kantor serikat tani ketua haru ,'461868612257476610','Riswan_Corp','2014-05-01 21:03:52','Other','Other'
RevolusiMental jadi pimpin Blusukan busuk PilihanRakyat janji bukti ,'461713077566574592','SaputraRl','2014-05-01 10:45:50','Other','Possibly Positive'
RHOMA Effect vs JOKOWI Effect ,'461720494970916864','Politik10Menit','2014-05-01 11:15:19','Other','Other'
RiauNews Dahlan Iskan bangga kemeja putih tiru Jokowi jaka a RIAUPOSCO menteri badan  ,'461875719547547648','ReihanAfif','2014-05-01 21:32:07','Other','Other'
rip Jokowi Ahok bawa keranda mati  ,'461779271363485696','pribumi666','2014-05-01 15:08:52','Other','Other'
RIPjokowi Elektabilitas Jokowi turun bijak dki gagal ,'461779641490210816','pribumi666','2014-05-01 15:10:20','Other','Other'
ROHILONLINE Muhaimin pasrah damping Jokowi PDIP ,'461834626718121984','rohilonline','2014-05-01 18:48:50','Other','Possibly Negative'
ROHILONLINE pkb koalisi Jokowi Pencapresan Prabowo ancam ,'461756827013623808','rohilonline','2014-05-01 13:39:41','Other','Other'
ruangMP3com buruh perempuan Jokowi moga juang hak ,'461720155202916352','STriiz_25','2014-05-01 11:13:58','Other','Possibly Positive'
ruangMP3com buruh ksn Jokowi Ical Prabowo pro buruh ,'461776582940426241','STriiz_25','2014-05-01 14:58:11','Other','Other'
ruangMP3com hamzah haz Jokowi sda Ngotot Prabowo ,'461631219633885184','STriiz_25','2014-05-01 05:20:34','Other','Other'
ruangMP3com kata Jokowi soal baju Jokowi Ahok pisah  ,'461735407466450944','STriiz_25','2014-05-01 12:14:34','Other','Other'
ruangMP3com Jokowi Effect anggap tekan dana kampanye Caleg PDIP ,'461912207823892481','STriiz_25','2014-05-01 23:57:06','Other','Possibly Positive'
ruangMP3com Jokowi nak kemeja kotak kotak baru untuk Pilpres  ,'461720152162050048','STriiz_25','2014-05-01 11:13:57','Question','Question'
ruangMP3com Jokowi demo baik buruh patungan beli ambulans ,'461799737910255616','STriiz_25','2014-05-01 16:30:12','Other','Possibly Positive'
ruangMP3com pkb rapat Jokowi nasib Pencapresan Prabowo ,'461735650534764545','STriiz_25','2014-05-01 12:15:32','Question','Question'
ruangMP3com pkb rapat Jokowi Gerindra yakin Pencapresan Prabowo tetap aman ,'461850164529860608','STriiz_25','2014-05-01 19:50:34','Other','Other'
ruangMP3com puluh buruh perempuan Geruduk rumah nas Jokowi ,'461707255260254208','STriiz_25','2014-05-01 10:22:42','Other','Other'
ruangMP3com soal kemeja putih Dahlan Iskan bangga tiru pak Jokowi ,'461818137550127104','STriiz_25','2014-05-01 17:43:18','Other','Other'
Ryamizard ganggu Jokowi Ryamizard ganggu Jokowi foto riset ,'461611393964589056','BeritaKoruptor','2014-05-01 04:01:47','Other','Other'
Ryamizard_Ryacudu nyata siap Dampingi Jokowi ,'461889633555472386','SekedarInfo__','2014-05-01 22:27:24','Other','Other'
RyamizardRyacudu nyata siap Dampingi Jokowi ,'461879999448887297','InfoKita__','2014-05-01 21:49:07','Other','Other'
Jokowi Capres konvensi demokrat sambung rasa ,'461774902748397568','chit_me','2014-05-01 14:51:30','Other','Possibly Negative'
SayaPilihJokowi Jokowi wujud tiga layak buruh ,'461744880650158080','kalauakujokowi','2014-05-01 12:52:13','Other','Other'
SayaPilihPKS Jokowi Prabowo by Twit subuh kamis 152  ,'461650658098032640','CapresIslam','2014-05-01 06:37:48','Other','Other'
sby baik kasih empat album lagu kali dibawain Metallica Jokowi kritik Musrenbangnas ,'461725469964910593','aviandewanto','2014-05-01 11:35:05','Other','Possibly Positive'
scmbg Menittv sinyal kejut jadi Muhaimin Cawapres Jokowi kejut a ,'461674459619790848','RizkyBimo','2014-05-01 08:12:23','Question','Question'
scmbg ajak dukung Jokowi buruh rasa tipu dukung capres PDIP Joko Widodo Jokowi anggap ,'461820095056973824','RizkyBimo','2014-05-01 17:51:05','Positive','Positive'
scmbg gubernur dki Jokowi blusukan tengok buruh sakit wilayah utara lihat kondisi tempat ,'461797845373173760','shop_vandi','2014-05-01 16:22:40','Other','Other'
scmbg hamzah haz Jokowi sda Ngotot Prabowo ppp terus jalin komunikasi tum par ,'461644312929767424','Faran_Sange','2014-05-01 06:12:35','Other','Other'
scmbg kata Jokowi soal baju Jokowi Ahok pisah kaos galau minta Jokowi Ahok   ,'461731721033957376','Faran_Sange','2014-05-01 11:59:55','Other','Other'
scmbg Jokowi datang rumah buruh gubernur dki Joko Widodo Jokowi jenguk dua buruh pabrik ,'461801957112307712','shop_vandi','2014-05-01 16:39:01','Other','Other'
scmbg Jokowi demo baik buruh patungan beli ambulans gubernur dki Jokowi blusukan tengok b ,'461798349947953152','Faran_Sange','2014-05-01 16:24:41','Other','Possibly Positive'
scmbg kaos galau minta Jokowi Ahok pisah mulai edar masyarakat kata Jokowi soal  ,'461731037383360512','shop_vandi','2014-05-01 11:57:12','Other','Other'
scmbg koalisi dukung Jokowi kuat NasDem pkb ikut masuk baris dukung Jokow ,'461680281364082688','Rajab55837029','2014-05-01 08:35:31','Other','Other'
scmbg PDIP pkb NasDem Deal ppp susul koalisi dukung Jokowi kuat NasD ,'461681152298729473','Faran_Sange','2014-05-01 08:38:58','Other','Other'
scmbg pkb pilih rapat PDIP dukung pencapresan Jokowi tinggal capres Gerindra Prabowo Subia ,'461730649066319873','shop_vandi','2014-05-01 11:55:39','Other','Possibly Negative'
scmbg pkb rapat Jokowi nasib Pencapresan Prabowo pkb pilih rapat PDIP dukung c ,'461731378078298112','RizkyBimo','2014-05-01 11:58:33','Question','Question'
scmbg pkb rapat Jokowi Gerindra yakin Pencapresan Prabowo tetap aman PDIP duk ,'461849240516313088','Faran_Sange','2014-05-01 19:46:54','Other','Other'
scmbg soal demo hari buruh tanggap Jokowi gubernur dki nilai baik dana untuk demo d ,'461733011751321600','roin_378','2014-05-01 12:05:03','Other','Possibly Positive'
scmbg soal kemeja putih Dahlan Iskan bangga tiru pak Jokowi kemeja putih kian populer pilu 201 ,'461815653079326720','Faran_Sange','2014-05-01 17:33:26','Other','Other'
SDAPelacurPolitik us 5 jt hamzah haz Jokowi sda Ngotot Prabowo ,'461632465858088961','lakistyle','2014-05-01 05:25:31','Other','Other'
SDAPelacurPolitik us 5 jt sda Ngotot Prabowo Jokowi tembus pintu ,'461644553510866945','lakistyle','2014-05-01 06:13:33','Other','Other'
Segala_Berita Nasdem damping Jokowi Kunjungi Gondangdia ,'461768741043200000','Segala_Berita','2014-05-01 14:27:01','Other','Possibly Negative'
SekilasPku SBSI Jokowi nol besar mata buruh ,'461830797951897600','PekanbaruYuk','2014-05-01 18:33:37','Other','Other'
Seleb Jokowi Prabowo kata tio Pasukadewo ,'461883284851408896','KurasioSELEB','2014-05-01 22:02:11','Other','Other'
Seleb Jokowi Prabowo kata tio Pasukadewo ,'461883280095051777','KurasioCom','2014-05-01 22:02:10','Other','Other'
SeputarCaPres demo may day Jokowi Kunjungi buruh sakit ,'461790906816159744','SeputarCaPres','2014-05-01 15:55:06','Other','Possibly Positive'
SeputarCaPres cak Imin Cawapres Jokowi ,'461580504148770816','SeputarCaPres','2014-05-01 01:59:02','Other','Other'
SeputarCaPres Dahlan sebut ide Jokowi hapus subsidi bbm rasional ,'461798573454417920','SeputarCaPres','2014-05-01 16:25:34','Other','Possibly Positive'
SeputarCaPres janji Jokowi hari buruh ,'461745623411470337','SeputarCaPres','2014-05-01 12:55:10','Other','Other'
SeputarCaPres janji Jokowi wujud tiga layak buruh ,'461707934331056128','SeputarCaPres','2014-05-01 10:25:24','Other','Other'
SeputarCaPres Jokowi kembali nak kemeja kotak kotak  ,'461768419185262592','SeputarCaPres','2014-05-01 14:25:45','Question','Question'
SeputarCaPres NasDem ungkap rahasia damping Jokowi ,'461790896825327617','SeputarCaPres','2014-05-01 15:55:04','Other','Possibly Negative'
SeputarCaPres NasDem Jokowi produk lokal ,'461669033121972225','SeputarCaPres','2014-05-01 07:50:49','Other','Other'
SeputarCaPres PDIP koalisi ramping Jokowi kontra koalisi gemuk ,'461809970573754369','SeputarCaPres','2014-05-01 17:10:51','Other','Other'
SeputarCaPres pkb koalisi dukung Jokowi tinggal resmi ,'461560673479454721','SeputarCaPres','2014-05-01 00:40:14','Other','Other'
SeputarCaPres tuju Jokowi ketua mpr sebut ri perlu revolusi mental ,'461580500101259264','SeputarCaPres','2014-05-01 01:59:01','Other','Other'
SeputarCaPres tengok buruh sakit Jokowi sindir demo hura hura  ,'461794805795008512','SeputarCaPres','2014-05-01 16:10:36','Other','Other'
rang politik demokrat untuk Jokowi ,'461646651245862912','chit_me','2014-05-01 06:21:53','Other','Other'
sicowoksejati Nasdem Cawapres damping Jokowi umum usai 9 mei Cawapres umum surya Paloh da ,'461833301271932928','tweetterbanyakk','2014-05-01 18:43:34','Other','Possibly Negative'
sicowoksejati Nasdem damping Jokowi Kunjungi Gondangdia jadi cawapres untuk ,'461768725704634368','tweetterbanyakk','2014-05-01 14:26:58','Other','Other'
Siminanya jokowi mega wati ,'461851290763395076','Siminesian','2014-05-01 19:55:03','Other','Possibly Negative'
Siminanya JokowiAhok ,'461846002828210177','Siminesian','2014-05-01 19:34:02','Other','Other'
SinagaNews buruh Jawa timur dukung Jokowi ,'461619455630405632','Arisfivedragon','2014-05-01 04:33:49','Other','Other'
SinagaNews buruh yakin Jokowi hapus sistem Outsourcing ,'461854366601707520','Arisfivedragon','2014-05-01 20:07:16','Other','Other'
SinagaNews cak Imin jadi Cawapres Jokowi ,'461711358577242112','Arisfivedragon','2014-05-01 10:39:00','Other','Other'
SinagaNews demo istana buruh tolak Jokowi jadi presiden ,'461797074204254208','Arisfivedragon','2014-05-01 16:19:36','Other','Other'
SinagaNews ajak dukung Jokowi buruh rasa tipu ,'461819748372606976','Arisfivedragon','2014-05-01 17:49:42','Other','Other'
SinagaNews gubernur Jokowi nilai pihak buruh ,'461815623400423424','Arisfivedragon','2014-05-01 17:33:19','Other','Other'
SinagaNews hamzah haz Jokowi sda Ngotot Prabowo ,'461642849411289089','Arisfivedragon','2014-05-01 06:06:46','Other','Other'
SinagaNews hasil survei popularitas Jokowi Sulsel kalah syl jk ,'461816145142480896','Arisfivedragon','2014-05-01 17:35:23','Other','Other'
SinagaNews kata Jokowi soal baju Jokowi Ahok pisah  ,'461730807648763904','Arisfivedragon','2014-05-01 11:56:17','Other','Other'
SinagaNews Jokowi selamat hari buruh ,'461753452595392512','Arisfivedragon','2014-05-01 13:26:16','Other','Possibly Positive'
SinagaNews Jokowi Megawati jadi bahan sindir buruh ,'461889670427574272','Arisfivedragon','2014-05-01 22:27:33','Other','Other'
